employee_row_id,eeid,full_name,job_title,department,business_unit,gender,ethnicity,age,hire_date,annual_salary,bonus_pct,country,city,rank_eq,tenure_years,bonus_amount,salary_band,is_duplicate_eeid
692,E02966,William Foster,Field Engineer,Engineering,Manufacturing,Male,Caucasian,58,2002-05-23,76354,0.0,United States,Phoenix,692,24.2,0.0,Very Low,False
693,E04466,Connor Bell,Network Administrator,IT,Corporate,Male,Black,54,2000-04-01,76352,0.0,United States,Austin,693,26.3,0.0,Very Low,False
694,E02877,Mila Allen,Controls Engineer,Engineering,Corporate,Female,Caucasian,56,2015-10-14,76272,0.0,United States,Miami,694,10.8,0.0,Very Low,False
695,E01591,Paisley Trinh,Technical Architect,IT,Corporate,Female,Asian,57,1992-05-04,76202,0.0,United States,Austin,695,34.2,0.0,Very Low,False
696,E00747,Leilani Baker,Technical Architect,IT,Speciality Products,Female,Caucasian,59,2010-04-04,76027,0.0,United States,Seattle,696,16.3,0.0,Very Low,False
697,E00900,Eleanor Delgado,Sr. Analyst,Marketing,Manufacturing,Female,Latino,33,2014-04-27,75869,0.0,Brazil,Sao Paulo,697,12.2,0.0,Very Low,False
698,E02258,Eliza Chen,Enterprise Architect,IT,Research & Development,Female,Asian,36,2016-04-29,75862,0.0,United States,Austin,698,10.2,0.0,Very Low,False
699,E03717,Joseph Ruiz,Field Engineer,Engineering,Manufacturing,Male,Latino,45,2002-02-26,75819,0.0,Brazil,Sao Paulo,699,24.4,0.0,Very Low,False
700,E03595,Christopher Howard,Enterprise Architect,IT,Speciality Products,Male,Caucasian,61,2019-08-26,75780,0.0,United States,Seattle,700,6.9,0.0,Very Low,False
701,E00634,Samantha Chavez,Sr. Analyst,Sales,Speciality Products,Female,Latino,53,2017-01-09,75769,0.0,Brazil,Manaus,701,9.5,0.0,Very Low,False
702,E01286,Liam Sanders,Sr. Business Partner,Human Resources,Corporate,Male,Caucasian,46,2007-02-20,75579,0.0,United States,Seattle,702,19.4,0.0,Very Low,True
703,E00592,Josephine Richardson,System Administrator ,IT,Manufacturing,Female,Caucasian,57,1996-02-18,75354,0.0,United States,Austin,703,30.4,0.0,Very Low,False
704,E02121,Levi Brown,Sr. Analyst,Sales,Corporate,Male,Black,36,2021-12-26,75119,0.0,United States,Chicago,704,4.6,0.0,Very Low,False
705,E00608,Anna Han,Development Engineer,Engineering,Manufacturing,Female,Asian,29,2019-11-09,75012,0.0,United States,Chicago,705,6.7,0.0,Very Low,False
706,E00701,Madeline Garcia,Sr. Business Partner,Human Resources,Speciality Products,Female,Latino,45,2019-04-26,74891,0.0,Brazil,Rio de Janerio,706,7.2,0.0,High,False
707,E04535,Charlotte Vo,System Administrator ,IT,Speciality Products,Female,Asian,57,2014-01-10,74854,0.0,United States,Seattle,707,12.5,0.0,High,False
708,E02259,Emily Lau,Sr. Analyst,Finance,Manufacturing,Female,Asian,35,2019-03-18,74779,0.0,United States,Phoenix,708,7.3,0.0,High,False
709,E04735,Nova Coleman,System Administrator ,IT,Manufacturing,Female,Caucasian,44,2006-12-13,74738,0.0,United States,Miami,709,19.6,0.0,High,False
710,E00502,Natalia Salazar,Sr. Analyst,Accounting,Manufacturing,Female,Latino,44,2019-01-02,74691,0.0,Brazil,Manaus,710,7.5,0.0,High,False
711,E03988,Dominic Thomas,Analyst II,Marketing,Manufacturing,Male,Caucasian,48,2005-09-28,74655,0.0,United States,Austin,711,20.8,0.0,High,False
712,E00555,Christian Ali,Analyst II,Marketing,Research & Development,Male,Asian,65,2001-10-17,74631,0.0,China,Chongqing,712,24.8,0.0,High,True
713,E04449,Miles Hsu,Analyst II,Finance,Research & Development,Male,Asian,55,2014-03-16,74552,0.0,China,Chengdu,713,12.3,0.0,High,False
714,E02875,Madeline Shin,Computer Systems Manager,IT,Speciality Products,Female,Asian,48,2007-01-09,74546,0.09,United States,Seattle,714,19.5,67.09,High,False
715,E01339,Jeremiah Hernandez,Network Engineer,IT,Manufacturing,Male,Latino,26,2019-04-14,74467,0.0,United States,Columbus,715,7.3,0.0,High,False
716,E04136,Mason Cao,Analyst II,Finance,Corporate,Male,Asian,52,2017-09-14,74449,0.0,China,Beijing,716,8.8,0.0,High,False
717,E01091,Carter Reed,Development Engineer,Engineering,Manufacturing,Male,Black,40,2005-07-07,74412,0.0,United States,Seattle,717,21.0,0.0,High,False
718,E01711,Benjamin Ford,Analyst II,Finance,Speciality Products,Male,Caucasian,31,2021-04-22,74215,0.0,United States,Phoenix,718,5.2,0.0,High,False
719,E03149,Layla Collins,IT Systems Architect,IT,Speciality Products,Female,Caucasian,26,2021-03-11,74170,0.0,United States,Austin,719,5.4,0.0,High,False
720,E04477,Connor Grant,Sr. Analyst,Accounting,Speciality Products,Male,Caucasian,27,2021-10-13,74077,0.0,United States,Seattle,720,4.8,0.0,High,False
721,E00538,Caleb Xiong,Sr. Account Representative,Sales,Corporate,Male,Asian,38,2011-11-28,74010,0.0,United States,Chicago,721,14.6,0.0,High,False
722,E01103,Lyla Alvarez,IT Systems Architect,IT,Research & Development,Female,Latino,55,1994-08-30,73955,0.0,United States,Phoenix,722,31.9,0.0,High,False
723,E02313,Jeremiah Lu,Network Architect,IT,Manufacturing,Male,Asian,50,2001-03-06,73907,0.0,China,Shanghai,723,25.4,0.0,High,False
724,E02428,Connor Luu,Computer Systems Manager,IT,Speciality Products,Male,Asian,35,2016-05-03,73899,0.05,China,Chengdu,724,10.2,36.95,High,False
725,E02744,Dylan Padilla,HRIS Analyst,Human Resources,Manufacturing,Male,Latino,31,2015-12-09,73854,0.0,United States,Seattle,725,10.6,0.0,High,False
726,E02492,Sebastian Gupta,Sr. Analyst,Marketing,Corporate,Male,Asian,40,2014-09-22,73779,0.0,China,Chongqing,726,11.8,0.0,High,True
727,E00813,Autumn Joseph,Enterprise Architect,IT,Corporate,Female,Black,39,2018-05-09,73317,0.0,United States,Miami,727,8.2,0.0,High,False
728,E01499,Liam Jordan,Computer Systems Manager,IT,Manufacturing,Male,Caucasian,28,2020-08-08,73255,0.09,United States,Phoenix,728,5.9,65.93,High,True
729,E04222,Quinn Xiong,Test Engineer,Engineering,Research & Development,Female,Asian,55,2013-09-08,73248,0.0,United States,Columbus,729,12.9,0.0,High,False
730,E02613,John Jung,Sr. Analyst,Sales,Speciality Products,Male,Asian,63,2018-03-12,73200,0.0,China,Shanghai,730,8.4,0.0,High,True
731,E03560,Ayla Ng,Account Representative,Sales,Manufacturing,Female,Asian,46,2004-03-20,73004,0.0,China,Beijing,731,22.3,0.0,High,False
732,E00667,Skylar Shah,Field Engineer,Engineering,Manufacturing,Female,Asian,42,2012-04-27,72903,0.0,United States,Phoenix,732,14.2,0.0,High,False
733,E03090,Penelope Choi,Technical Architect,IT,Speciality Products,Female,Asian,49,2010-09-10,72826,0.0,China,Beijing,733,15.9,0.0,High,False
734,E01268,Charlotte Wu,Sr. Business Partner,Human Resources,Manufacturing,Female,Asian,63,2007-05-02,72805,0.0,China,Shanghai,734,19.2,0.0,High,False
735,E04925,Athena Jordan,System Administrator ,IT,Manufacturing,Female,Black,42,2011-02-19,72486,0.0,United States,Seattle,735,15.4,0.0,High,False
736,E03273,Daniel Shah,Analyst II,Sales,Research & Development,Male,Asian,41,2010-06-04,72425,0.0,China,Beijing,736,16.1,0.0,High,False
737,E03170,Autumn Thao,Account Representative,Sales,Manufacturing,Female,Asian,63,2017-09-26,72340,0.0,United States,Phoenix,737,8.8,0.0,High,False
738,E04224,Lucas Ramos,Sr. Business Partner,Human Resources,Speciality Products,Male,Latino,56,1998-01-21,72303,0.0,United States,Phoenix,738,28.5,0.0,High,False
739,E00078,Eva Garcia,HRIS Analyst,Human Resources,Corporate,Female,Latino,31,2021-04-11,72235,0.0,Brazil,Manaus,739,5.3,0.0,High,False
740,E04853,Vivian Chu,Sr. Account Representative,Sales,Research & Development,Female,Asian,46,2021-01-17,72131,0.0,China,Shanghai,740,5.5,0.0,High,False
741,E03805,Autumn Gonzales,Analyst II,Sales,Corporate,Female,Latino,34,2012-06-06,72126,0.0,Brazil,Manaus,741,14.1,0.0,High,False
742,E00126,Isabella Scott,Network Administrator,IT,Research & Development,Female,Caucasian,58,2016-04-26,72045,0.0,United States,Phoenix,742,10.2,0.0,High,False
743,E00527,Mateo Chu,Field Engineer,Engineering,Speciality Products,Male,Asian,27,2020-04-16,71864,0.0,China,Chengdu,743,6.3,0.0,High,False
744,E02103,Andrew Ma,HRIS Analyst,Human Resources,Corporate,Male,Asian,31,2017-09-24,71755,0.0,China,Chongqing,744,8.8,0.0,High,False
745,E04379,Scarlett Rodriguez,Sr. Analyst,Finance,Manufacturing,Female,Latino,60,2007-02-24,71699,0.0,Brazil,Manaus,745,19.4,0.0,High,False
746,E03824,Jameson Martin,Technical Architect,IT,Corporate,Male,Caucasian,37,2008-02-15,71695,0.0,United States,Phoenix,746,18.4,0.0,High,True
747,E01413,Caroline Nelson,Sr. Account Representative,Sales,Speciality Products,Female,Black,60,1997-07-30,71677,0.0,United States,Columbus,747,29.0,0.0,High,False
748,E00417,Athena Carrillo,Analyst II,Finance,Speciality Products,Female,Latino,39,2006-04-06,71531,0.0,United States,Columbus,748,20.3,0.0,High,False
749,E03720,Dominic Clark,Quality Engineer,Engineering,Research & Development,Male,Caucasian,52,2012-10-17,71476,0.0,United States,Phoenix,749,13.8,0.0,High,True
750,E03465,Harper Phan,Analyst II,Finance,Manufacturing,Female,Asian,45,2016-12-07,71454,0.0,China,Shanghai,750,9.6,0.0,High,False
751,E04288,Ella White,Development Engineer,Engineering,Manufacturing,Female,Caucasian,25,2020-01-20,71359,0.0,United States,Phoenix,751,6.5,0.0,High,False
752,E01898,Oliver Moua,IT Systems Architect,IT,Corporate,Male,Asian,29,2021-06-28,71234,0.0,United States,Seattle,752,5.1,0.0,High,False
753,E04378,Ezra Simmons,Network Administrator,IT,Manufacturing,Male,Black,31,2016-05-07,71192,0.0,United States,Austin,753,10.2,0.0,High,False
754,E02190,Gabriel Carter,Test Engineer,Engineering,Manufacturing,Male,Caucasian,57,2018-07-18,71167,0.0,United States,Columbus,754,8.0,0.0,High,False
755,E02047,Xavier Perez,Sr. Analyst,Sales,Manufacturing,Male,Latino,51,1998-02-26,71111,0.0,Brazil,Rio de Janerio,755,28.4,0.0,High,False
756,E01631,Leilani Yee,Sr. Analyst,Marketing,Speciality Products,Female,Asian,47,2017-07-12,70996,0.0,China,Chengdu,756,9.0,0.0,High,False
757,E00170,Hannah Nelson,Sr. Analyst,Marketing,Speciality Products,Female,Caucasian,35,2019-09-07,70992,0.0,United States,Austin,757,6.9,0.0,High,True
758,E02063,Ian Gutierrez,Sr. Business Partner,Human Resources,Research & Development,Male,Latino,32,2021-04-09,70980,0.0,Brazil,Rio de Janerio,758,5.3,0.0,High,False
759,E00245,Benjamin Delgado,Test Engineer,Engineering,Corporate,Male,Latino,64,1992-09-28,70778,0.0,United States,Austin,759,33.8,0.0,High,True
760,E03018,Autumn Reed,Development Engineer,Engineering,Corporate,Female,Caucasian,37,2017-09-17,70770,0.0,United States,Miami,760,8.8,0.0,High,False
761,E00386,Parker James,Quality Engineer,Engineering,Speciality Products,Male,Black,45,2005-02-05,70505,0.0,United States,Austin,761,21.5,0.0,High,False
762,E02072,Charles Robinson,HRIS Analyst,Human Resources,Speciality Products,Male,Caucasian,26,2021-03-12,70369,0.0,United States,Seattle,762,5.3,0.0,High,False
763,E00319,Ezra Wilson,Service Desk Analyst,IT,Manufacturing,Male,Caucasian,55,2013-10-18,70334,0.0,United States,Miami,763,12.8,0.0,High,False
764,E02378,Audrey Smith,Field Engineer,Engineering,Research & Development,Female,Caucasian,58,1995-10-27,70189,0.0,United States,Columbus,764,30.7,0.0,High,False
765,E00825,Anna Molina,Sr. Analyst,Accounting,Corporate,Female,Latino,41,2016-06-12,70165,0.0,United States,Columbus,765,10.1,0.0,High,False
766,E01724,Nolan Molina,Computer Systems Manager,IT,Corporate,Male,Latino,36,2020-12-27,70165,0.07,Brazil,Manaus,765,5.6,49.12,High,False
767,E01132,Aiden Bryant,Account Representative,Sales,Manufacturing,Male,Black,47,2002-10-21,70122,0.0,United States,Columbus,767,23.8,0.0,High,True
768,E01820,Nathan Miller,Quality Engineer,Engineering,Speciality Products,Male,Black,27,2019-05-28,70110,0.0,United States,Miami,768,7.1,0.0,High,False
769,E03440,Genesis Navarro,Cloud Infrastructure Architect,IT,Corporate,Female,Latino,41,2009-04-28,69803,0.0,Brazil,Manaus,769,17.2,0.0,High,False
770,E02642,Sebastian Rogers,HRIS Analyst,Human Resources,Research & Development,Male,Caucasian,38,2019-11-29,69647,0.0,United States,Miami,770,6.6,0.0,High,False
771,E04811,Athena Vasquez,Field Engineer,Engineering,Speciality Products,Female,Latino,59,2014-09-16,69578,0.0,Brazil,Rio de Janerio,771,11.8,0.0,High,False
772,E04877,Samuel Vega,Analyst II,Marketing,Speciality Products,Male,Latino,37,2013-03-30,69570,0.0,United States,Miami,772,13.3,0.0,High,False
773,E02283,Jaxon Park,Network Architect,IT,Manufacturing,Male,Asian,33,2020-07-24,69453,0.0,China,Chengdu,773,6.0,0.0,High,False
774,E03370,Ian Cortez,Analyst II,Marketing,Research & Development,Male,Latino,61,2008-04-30,69352,0.0,Brazil,Rio de Janerio,774,18.2,0.0,High,False
775,E00869,Nova Lin,Cloud Infrastructure Architect,IT,Manufacturing,Female,Asian,33,2017-10-21,69332,0.0,United States,Columbus,775,8.7,0.0,High,False
776,E00523,Daniel Jordan,Network Administrator,IT,Corporate,Male,Caucasian,58,1993-07-26,69260,0.0,United States,Phoenix,776,33.0,0.0,High,False
777,E04174,Maverick Henry,Computer Systems Manager,IT,Research & Development,Male,Caucasian,26,2019-07-10,69110,0.05,United States,Chicago,777,7.0,34.56,High,False
778,E00870,Evelyn Liang,Service Desk Analyst,IT,Speciality Products,Female,Asian,40,2013-06-26,69096,0.0,United States,Seattle,778,13.1,0.0,High,False
779,E04732,Benjamin Ramirez,Network Engineer,IT,Research & Development,Male,Latino,48,2005-07-27,68987,0.0,United States,Chicago,779,21.0,0.0,High,True
780,E00824,Everleigh Adams,Analyst II,Marketing,Manufacturing,Female,Caucasian,33,2020-03-14,68846,0.0,United States,Chicago,780,6.3,0.0,High,False
781,E02977,Nicholas Song,Analyst II,Marketing,Manufacturing,Male,Asian,52,1999-05-23,68807,0.0,China,Chengdu,781,27.2,0.0,High,False
782,E00415,Leilani Butler,Analyst II,Marketing,Manufacturing,Female,Black,27,2021-09-21,68728,0.0,United States,Phoenix,782,4.8,0.0,High,False
783,E00422,Jade Acosta,Development Engineer,Engineering,Research & Development,Female,Latino,47,2015-08-29,68488,0.0,United States,Seattle,783,10.9,0.0,High,False
784,E03354,Silas Estrada,IT Systems Architect,IT,Corporate,Male,Latino,49,2016-06-24,68426,0.0,Brazil,Rio de Janerio,784,10.1,0.0,High,True
785,E00555,Sofia Trinh,Network Architect,IT,Speciality Products,Female,Asian,45,2006-12-18,68337,0.0,China,Chongqing,785,19.6,0.0,High,True
786,E00521,Lily Carter,Network Architect,IT,Research & Development,Female,Caucasian,54,1998-05-18,68268,0.0,United States,Phoenix,786,28.2,0.0,High,False
787,E03540,Emma Perry,Solutions Architect,IT,Manufacturing,Female,Caucasian,28,2018-01-22,68176,0.0,United States,Seattle,787,8.5,0.0,High,False
788,E03981,Eliana Li,Test Engineer,Engineering,Research & Development,Female,Asian,63,2018-05-07,67987,0.0,United States,Miami,788,8.2,0.0,High,False
789,E03255,Jose Brown,System Administrator ,IT,Speciality Products,Male,Caucasian,43,2016-04-07,67976,0.0,United States,Seattle,789,10.3,0.0,High,False
790,E00443,Nolan Bui,Computer Systems Manager,IT,Research & Development,Male,Asian,28,2020-05-26,67925,0.08,China,Shanghai,790,6.1,54.34,High,False
791,E01985,Eliana Turner,Account Representative,Sales,Research & Development,Female,Black,65,2000-09-29,67837,0.0,United States,Austin,791,25.8,0.0,High,False
792,E01416,Hudson Thompson,Analyst II,Accounting,Manufacturing,Male,Black,30,2020-10-20,67753,0.0,United States,Phoenix,792,5.7,0.0,High,False
793,E01941,Quinn Trinh,Analyst II,Sales,Corporate,Female,Asian,42,2010-05-09,67743,0.0,China,Beijing,793,16.2,0.0,High,False
794,E02094,Matthew Gupta,Network Engineer,IT,Speciality Products,Male,Asian,45,2005-09-18,67686,0.0,China,Beijing,794,20.8,0.0,High,False
795,E03058,Robert Wright,Technical Architect,IT,Manufacturing,Male,Caucasian,30,2015-06-14,67489,0.0,United States,Chicago,795,11.1,0.0,High,True
796,E04079,Christopher Butler,Network Architect,IT,Manufacturing,Male,Caucasian,41,2017-10-05,67468,0.0,United States,Miami,796,8.8,0.0,High,False
797,E03807,Kennedy Do,Computer Systems Manager,IT,Manufacturing,Female,Asian,42,2005-10-15,67398,0.07,United States,Phoenix,797,20.8,47.18,High,True
798,E01281,Isaac Mitchell,Network Architect,IT,Speciality Products,Male,Black,46,2005-06-10,67374,0.0,United States,Austin,798,21.1,0.0,High,False
799,E03637,Landon Thao,HRIS Analyst,Human Resources,Speciality Products,Male,Asian,25,2021-01-21,67299,0.0,United States,Phoenix,799,5.5,0.0,High,False
800,E02696,Ryan Lu,Development Engineer,Engineering,Speciality Products,Male,Asian,25,2021-07-08,67275,0.0,United States,Columbus,800,5.0,0.0,High,False
801,E03064,Lincoln Fong,Analyst II,Sales,Speciality Products,Male,Asian,31,2020-02-17,67171,0.0,China,Chongqing,801,6.4,0.0,High,False
802,E04128,Jacob Doan,Analyst II,Sales,Speciality Products,Male,Asian,55,2021-08-02,67130,0.0,United States,Miami,802,5.0,0.0,High,False
803,E01684,Jaxson Liang,Field Engineer,Engineering,Manufacturing,Male,Asian,64,2019-03-03,67114,0.0,United States,Phoenix,803,7.4,0.0,High,False
804,E00929,Allison Espinoza,Solutions Architect,IT,Speciality Products,Female,Latino,45,2020-04-16,66958,0.0,United States,Miami,804,6.3,0.0,High,False
805,E04207,John Contreras,Analyst II,Marketing,Manufacturing,Male,Latino,35,2011-05-15,66889,0.0,United States,Columbus,805,15.2,0.0,High,False
806,E02216,Caleb Marquez,IT Systems Architect,IT,Research & Development,Male,Latino,29,2019-10-15,66819,0.0,Brazil,Rio de Janerio,806,6.8,0.0,High,False
807,E03278,Nevaeh James,Solutions Architect,IT,Speciality Products,Female,Caucasian,45,2017-11-03,66660,0.0,United States,Austin,807,8.7,0.0,High,True
808,E02917,Everett Morales,Solutions Architect,IT,Speciality Products,Male,Latino,57,2014-07-10,66649,0.0,Brazil,Rio de Janerio,808,12.0,0.0,High,False
809,E01994,Angel Powell,Analyst II,Sales,Research & Development,Male,Caucasian,61,2008-07-11,66521,0.0,United States,Seattle,809,18.0,0.0,High,False
810,E03648,Vivian Hunter,Account Representative,Sales,Corporate,Female,Black,26,2019-08-21,66084,0.0,United States,Seattle,810,6.9,0.0,High,False
811,E01496,Ava Ortiz,Enterprise Architect,IT,Manufacturing,Female,Latino,53,2004-07-20,65702,0.0,United States,Columbus,811,22.0,0.0,High,False
812,E04308,Kai Flores,Development Engineer,Engineering,Manufacturing,Male,Latino,35,2017-05-23,65566,0.0,United States,Seattle,812,9.2,0.0,High,False
813,E03404,Everleigh Nunez,Field Engineer,Engineering,Speciality Products,Female,Latino,42,2021-02-05,65507,0.0,Brazil,Manaus,813,5.4,0.0,High,False
814,E03881,Andrew Reed,System Administrator ,IT,Corporate,Male,Black,28,2019-06-17,65341,0.0,United States,Miami,814,7.1,0.0,High,False
815,E04699,Ivy Tang,Development Engineer,Engineering,Speciality Products,Female,Asian,48,2012-05-03,65340,0.0,China,Shanghai,815,14.2,0.0,High,False
816,E02189,Isla Chavez,Account Representative,Sales,Research & Development,Female,Latino,29,2018-05-19,65334,0.0,Brazil,Rio de Janerio,816,8.2,0.0,High,False
817,E02276,Hazel Griffin,Field Engineer,Engineering,Corporate,Female,Caucasian,32,2015-11-09,65247,0.0,United States,Phoenix,817,10.7,0.0,High,False
818,E00725,Nova Herrera,Account Representative,Sales,Speciality Products,Female,Latino,45,2014-05-10,65047,0.0,Brazil,Sao Paulo,818,12.2,0.0,High,False
819,E03362,Lily Henderson,HRIS Analyst,Human Resources,Manufacturing,Female,Caucasian,61,2011-05-20,64937,0.0,United States,Phoenix,819,15.2,0.0,High,False
820,E00935,Joseph Martin,Analyst II,Marketing,Corporate,Male,Black,41,2016-09-13,64847,0.0,United States,Miami,820,9.8,0.0,High,False
821,E04529,Gabriel Yu,Technical Architect,IT,Speciality Products,Male,Asian,42,2014-06-23,64677,0.0,China,Chongqing,821,12.1,0.0,High,False
822,E00022,Elena Her,Account Representative,Sales,Manufacturing,Female,Asian,62,2006-09-17,64669,0.0,China,Chongqing,822,19.8,0.0,High,False
823,E04978,Peyton Harris,Enterprise Architect,IT,Research & Development,Female,Caucasian,45,2009-04-05,64505,0.0,United States,Miami,823,17.3,0.0,High,False
824,E00501,Melody Ho,Analyst II,Finance,Research & Development,Female,Asian,55,2007-12-02,64494,0.0,United States,Columbus,824,18.6,0.0,High,False
825,E00816,Skylar Watson,Network Architect,IT,Speciality Products,Female,Caucasian,28,2021-10-08,64475,0.0,United States,Phoenix,825,4.8,0.0,High,False
826,E04697,Eleanor Williams,Enterprise Architect,IT,Speciality Products,Female,Caucasian,61,2005-02-09,64462,0.0,United States,Chicago,826,21.4,0.0,High,False
827,E02333,Jaxson Wright,Service Desk Analyst,IT,Manufacturing,Male,Black,54,2010-12-28,64417,0.0,United States,Columbus,827,15.6,0.0,High,False
828,E01075,Joshua Juarez,Analyst II,Finance,Manufacturing,Male,Latino,46,2015-05-05,64364,0.0,Brazil,Sao Paulo,828,11.2,0.0,High,False
829,E02649,Charles Gonzalez,Quality Engineer,Engineering,Research & Development,Male,Latino,27,2018-09-28,64247,0.0,Brazil,Rio de Janerio,829,7.8,0.0,High,False
830,E00749,Valentina Moua,Account Representative,Sales,Manufacturing,Female,Asian,37,2015-11-10,64204,0.0,United States,Columbus,830,10.7,0.0,High,False
831,E00282,Jeremiah Castillo,Analyst II,Accounting,Research & Development,Male,Latino,58,2006-04-12,64202,0.0,United States,Columbus,831,20.3,0.0,High,False
832,E01378,Genesis Xiong,System Administrator ,IT,Research & Development,Female,Asian,51,2012-02-25,64170,0.0,United States,Columbus,832,14.4,0.0,High,False
833,E04917,Everleigh Washington,HRIS Analyst,Human Resources,Research & Development,Female,Caucasian,64,2001-10-20,64057,0.0,United States,Phoenix,833,24.8,0.0,High,False
834,E04972,Sophie Oh,Network Engineer,IT,Corporate,Female,Asian,29,2017-11-09,63985,0.0,United States,Miami,834,8.7,0.0,High,True
835,E00465,Dominic Parker,Test Engineer,Engineering,Research & Development,Male,Caucasian,62,2011-10-04,63959,0.0,United States,Seattle,835,14.8,0.0,High,True
836,E03419,Jade Yi,Account Representative,Sales,Speciality Products,Female,Asian,47,2015-07-10,63880,0.0,China,Chongqing,836,11.0,0.0,High,False
837,E01524,Ian Miller,Computer Systems Manager,IT,Corporate,Male,Black,31,2016-10-13,63744,0.08,United States,Austin,837,9.8,51.0,High,False
838,E00647,Emily Gupta,HRIS Analyst,Human Resources,Corporate,Female,Asian,44,2006-02-23,63705,0.0,United States,Miami,838,20.4,0.0,High,True
839,E01927,Charles Moore,Technical Architect,IT,Manufacturing,Male,Black,34,2016-02-16,63411,0.0,United States,Miami,839,10.4,0.0,High,False
840,E00981,Miles Thao,System Administrator ,IT,Corporate,Male,Asian,57,2003-06-26,63318,0.0,United States,Columbus,840,23.1,0.0,High,False
841,E02440,Grayson Turner,Solutions Architect,IT,Corporate,Male,Caucasian,54,1992-06-30,63196,0.0,United States,Chicago,841,34.1,0.0,High,False
842,E02769,Eliza Adams,Account Representative,Sales,Manufacturing,Female,Caucasian,26,2021-11-21,63137,0.0,United States,Chicago,842,4.7,0.0,High,True
843,E01807,Cameron Evans,Test Engineer,Engineering,Corporate,Male,Caucasian,50,2018-12-13,63098,0.0,United States,Columbus,843,7.6,0.0,High,True
844,E02684,Aaron Maldonado,Analyst II,Finance,Manufacturing,Male,Latino,39,2008-09-17,62861,0.0,United States,Seattle,844,17.8,0.0,High,False
845,E02627,Parker Avila,Analyst II,Marketing,Manufacturing,Male,Latino,47,2005-11-28,62749,0.0,Brazil,Manaus,845,20.6,0.0,High,False
846,E00153,Claire Jones,Field Engineer,Engineering,Corporate,Female,Caucasian,39,2019-03-12,62644,0.0,United States,Seattle,846,7.4,0.0,High,False
847,E00952,Jaxon Powell,Field Engineer,Engineering,Research & Development,Male,Caucasian,59,1996-03-29,62605,0.0,United States,Austin,847,30.3,0.0,High,True
848,E04959,Noah King,Development Engineer,Engineering,Speciality Products,Male,Black,56,2015-01-27,62575,0.0,United States,Miami,848,11.5,0.0,High,False
849,E03863,Madeline Watson,Account Representative,Sales,Research & Development,Female,Black,40,2009-05-27,62411,0.0,United States,Miami,849,17.1,0.0,High,False
850,E00035,Lillian Gonzales,Cloud Infrastructure Architect,IT,Manufacturing,Female,Latino,43,2009-03-13,62335,0.0,Brazil,Manaus,850,17.4,0.0,High,False
851,E03181,Greyson Dang,Development Engineer,Engineering,Manufacturing,Male,Asian,60,2009-05-11,62239,0.0,China,Beijing,851,17.2,0.0,High,False
852,E03685,Silas Hunter,Solutions Architect,IT,Corporate,Male,Black,55,1998-05-04,62174,0.0,United States,Chicago,852,28.2,0.0,High,False
853,E01125,Joshua Yang,Network Engineer,IT,Manufacturing,Male,Asian,34,2018-11-10,61944,0.0,China,Shanghai,853,7.7,0.0,High,False
854,E01525,Charlotte Ruiz,Computer Systems Manager,IT,Manufacturing,Female,Latino,32,2017-10-02,61886,0.09,Brazil,Rio de Janerio,854,8.8,55.7,High,True
855,E01194,Samantha Adams,Test Engineer,Engineering,Research & Development,Female,Caucasian,45,2013-04-22,61773,0.0,United States,Seattle,855,13.2,0.0,High,True
856,E03902,Madison Hunter,Network Administrator,IT,Corporate,Female,Caucasian,40,2012-02-05,61523,0.0,United States,Columbus,856,14.5,0.0,High,False
857,E03750,Jordan Cho,Analyst II,Accounting,Speciality Products,Male,Asian,28,2018-08-24,61410,0.0,United States,Phoenix,857,7.9,0.0,High,True
858,E02274,Isabella Bailey,Network Administrator,IT,Manufacturing,Female,Caucasian,36,2010-08-23,61310,0.0,United States,Phoenix,858,15.9,0.0,High,False
859,E01221,Eva Figueroa,Analyst II,Sales,Research & Development,Female,Latino,48,2014-05-14,61216,0.0,United States,Seattle,859,12.2,0.0,High,False
860,E01194,Ella Jenkins,Analyst II,Finance,Speciality Products,Female,Caucasian,52,2019-12-20,61026,0.0,United States,Phoenix,860,6.6,0.0,High,True
861,E00836,Addison Roberts,Network Architect,IT,Manufacturing,Female,Caucasian,65,2018-05-14,60985,0.0,United States,Seattle,861,8.2,0.0,High,True
862,E00994,Charlotte Baker,Analyst II,Sales,Manufacturing,Female,Caucasian,29,2016-11-17,60930,0.0,United States,Austin,862,9.7,0.0,High,False
863,E03347,Rylee Dinh,Development Engineer,Engineering,Speciality Products,Female,Asian,35,2017-02-10,60132,0.0,China,Chongqing,863,9.4,0.0,High,False
864,E03980,Lydia Huynh,Account Representative,Sales,Speciality Products,Female,Asian,45,2000-08-16,60113,0.0,United States,Chicago,864,25.9,0.0,High,False
865,E01263,Adam Espinoza,Test Engineer,Engineering,Manufacturing,Male,Latino,36,2009-04-09,60055,0.0,United States,Seattle,865,17.3,0.0,High,False
866,E04484,Vivian Thao,Quality Engineer,Engineering,Research & Development,Female,Asian,45,2015-04-23,60017,0.0,United States,Chicago,866,11.2,0.0,High,False
867,E04112,Axel Chu,Systems Analyst,IT,Research & Development,Male,Asian,43,2018-05-04,59888,0.0,China,Beijing,867,8.2,0.0,High,False
868,E03262,Logan Mitchell,Analyst II,Marketing,Manufacturing,Male,Caucasian,65,2005-08-20,59833,0.0,United States,Columbus,868,20.9,0.0,High,False
